subj ebm_aic ebm_Bev ebm_weight Lag_aic Lag_Bev Lag_Blag
22823	131.813617743	0.327036098489	4.06206619879e-08	131.813618001	0.326990614585	1.00599130501e-08	
22828	106.876718793	0.68444406152	0.10970378165	106.876718956	0.609368355168	0.0750887358678	
22832	60.2832350268	0.798038312196	0.0592804286741	60.283235063	0.750747187781	0.0473090128822	
22835	153.100109315	0.825194345338	0.0157252304833	153.100109326	0.812228090363	0.0129757826832	
22841	173.033061521	0.361348924024	0.127527497292	173.033061562	0.315285034707	0.0460908022433	
22843	78.5009241238	0.522047600854	2.60138527657e-09	78.500923972	0.522040972646	4.87674382257e-10	
22848	8.77258872224	46.7092995624	0.00196241292373	8.77258872224	64.915737911	0.0108395444799	
22852	51.320098766	8.16611315769	0.00732348721459	51.3200987663	8.1063021975	0.0598042089076	
22885	78.699261182	0.444571087451	1.27720484527e-08	78.6992644661	0.4446369561	6.49811412103e-09	
22890	117.796390931	0.404875148084	6.07459058327e-08	117.796391333	0.404877414294	1.29533659417e-07	
22902	62.488138766	0.64830965985	0.0432180117774	62.488138815	0.620307503131	0.0280196814311	
22907	108.660326007	0.508490751403	1.64472860507e-08	108.660328055	0.508463561689	7.28230142379e-09	
22962	24.7393300144	16.0528964191	0.0797601642078	24.7393300144	14.7726160868	1.280385834	
22964	142.336427511	0.349672018408	4.56353093655e-10	142.336427428	0.349670825371	7.78926875456e-10	
22965	84.551188031	0.943352085377	5.62042847554e-10	84.5511889241	0.94357181769	6.76782667665e-09	
22967	127.924502197	0.679420021943	0.132494821324	127.924502265	0.589424457309	0.0900239487199	
22972	73.8404640772	0.477837039586	4.49102467322e-10	73.8404646425	0.477816973533	4.55896788789e-09	
22974	80.1776128287	0.733691141173	0.117244695119	80.1776128755	0.64769492946	0.0860247579323	
22975	8.77258872224	47.4241152941	0.000664851155959	8.77258872224	51.4266431096	0.0276903101175	
22976	61.6768068592	0.660065078816	2.78525550215e-09	61.6768356493	0.661124775575	1.93265637115e-08	
22977	43.6711846898	0.632804131784	6.53044203168e-10	43.6711886031	0.632600531811	1.03759882398e-07	
23048	62.9192980478	3.46279721399	0.0821580251816	62.9192980478	3.1783052825	0.284496282206	
23050	68.3161251934	0.57757085441	0.0160884640429	68.3161252319	0.568236213501	0.00928309543851	
23053	68.8521164754	2.28829945596	0.0793016350484	68.8521164759	2.10682761775	0.181464880273	
23057	49.1348700884	4.86452223955	0.0574049267714	49.1348700884	4.58530467747	0.279249258749	
23100	37.7964949539	0.618771005378	5.97102139994e-09	37.7964950913	0.618823632248	1.16700490825e-08	
23104	50.2709588574	0.688826524057	3.89406547412e-09	50.270959292	0.688907004937	1.91935677211e-08	
23106	75.4120772032	4.13095102077	3.767698866e-11	75.4120772482	4.13089386515	4.76062628154e-10	
23108	61.1767740131	0.543063089449	3.76065859744e-08	61.1767737169	0.543067397444	4.72057393602e-08	
23110	40.2036418189	0.595275928456	2.33975117921e-08	40.2036417003	0.595194421667	2.26156253802e-09	
23112	66.1654092389	6.91976089902	0.0572871508739	66.1654092389	6.52341062688	0.396415583704	
23155	29.0486678979	7.74687780399	0.0510963708927	29.0486678979	7.35104019881	0.395837121904	
23159	18.4310456943	26.5290783266	0.0861088539806	18.4310456943	24.2446675221	2.2843867901	
23165	143.954233589	2.72884440815	1.17320499891e-10	146.315333243	1.95346142625	2.91906302592e-09	
